,0,1
78,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 9.5, 'N_init': 10}",5.0396587607805245e-05
79,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 5.0, 'N_init': 10}",5.0705322650697856e-05
80,"{'epsilon': 0.1, 'D': 9.0, 'r': 0.01, 'd': 6.0, 'N_init': 10}",5.100224815408492e-05
81,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 10.0, 'N_init': 10}",5.113778152096605e-05
82,"{'epsilon': 0.1, 'D': 8.0, 'r': 0.01, 'd': 7.5, 'N_init': 10}",5.11728562964262e-05
83,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 5.0, 'N_init': 5}",5.138212002081841e-05
84,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 8.0, 'N_init': 5}",5.158197382931901e-05
85,"{'epsilon': 0.1, 'D': 6.0, 'r': 0.01, 'd': 6.0, 'N_init': 5}",5.170046126150715e-05
86,"{'epsilon': 0.1, 'D': 10.0, 'r': 0.01, 'd': 5.5, 'N_init': 5}",5.214281071551734e-05
87,"{'epsilon': 0.1, 'D': 8.0, 'r': 0.01, 'd': 6.5, 'N_init': 10}",5.266459646834958e-05
88,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 8.0, 'N_init': 10}",5.3646149767242154e-05
89,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 7.5, 'N_init': 15}",5.364749473789768e-05
90,"{'epsilon': 0.1, 'D': 8.0, 'r': 0.01, 'd': 5.0, 'N_init': 10}",5.378899160611367e-05
91,"{'epsilon': 0.1, 'D': 8.5, 'r': 0.01, 'd': 6.5, 'N_init': 5}",5.3945989380957105e-05
92,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 5.0, 'N_init': 15}",5.4416192626615636e-05
93,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.02, 'd': 8.5, 'N_init': 5}",5.603666368947375e-05
94,"{'epsilon': 0.1, 'D': 5.0, 'r': 0.01, 'd': 8.0, 'N_init': 10}",5.606076264041418e-05
95,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 9.0, 'N_init': 5}",5.672284836770263e-05
96,"{'epsilon': 0.1, 'D': 6.5, 'r': 0.01, 'd': 6.5, 'N_init': 5}",5.6967494885243264e-05
97,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 7.5, 'N_init': 15}",5.724037773747113e-05
98,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.01, 'd': 7.0, 'N_init': 5}",6.049656120229181e-05
99,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 6.5, 'N_init': 5}",6.144209863133862e-05
100,"{'epsilon': 0.1, 'D': 7.5, 'r': 0.02, 'd': 8.0, 'N_init': 5}",6.146351394880982e-05
101,"{'epsilon': 0.1, 'D': 7.0, 'r': 0.01, 'd': 8.5, 'N_init': 5}",6.263397945814188e-05
102,"{'epsilon': 0.1, 'D': 5.5, 'r': 0.01, 'd': 7.0, 'N_init': 15}",6.316714647151538e-05
